swim,transition,0.0041667           0     0.88552     0.11032
swim,transition,0.0041667           0     0.88552     0.11032
swim,transition,0.0041667           0     0.88552     0.11032
swim,transition,0.0041667           0     0.88552     0.11032
swim,transition,0.0041667           0     0.88552     0.11032
swim,transition,0.0041667           0     0.88552     0.11032
swim,transition,0.0041667           0     0.88552     0.11032
swim,transition,0.0041667           0     0.88552     0.11032
transition,transition,0.21795           0     0.16667     0.61538
transition,transition,0.18462           0     0.13333     0.68205
transition,transition,0  0  0  1
transition,transition,0           0         0.1         0.9
transition,transition,0           0    0.066667     0.93333
transition,transition,0  0  0  1
transition,transition,0  0  0  1
transition,transition,0           0    0.033333     0.96667
transition,transition,0           0     0.13333     0.86667
transition,transition,0           0    0.033333     0.96667
transition,transition,0           0     0.13333     0.86667
transition,transition,0           0         0.2         0.8
transition,transition,0.1           0    0.033333     0.86667
transition,transition,0.13333           0    0.033333     0.83333
transition,transition,0.11795           0           0     0.88205
transition,transition,0.18462           0           0     0.81538
transition,transition,0.13333           0     0.13333     0.73333
transition,transition,0.37161           0     0.17413     0.45425
transition,transition,0.26667           0     0.13333         0.6
transition,transition,0.23333           0         0.1     0.66667
transition,transition,0.20303           0    0.039394     0.75758
transition,transition,0.10303           0    0.072727     0.82424
transition,transition,0.2697           0   0.0060606     0.72424
transition,transition,0.1697           0    0.039394     0.79091
transition,transition,0.23636           0     0.10606     0.65758
transition,transition,0.16364           0     0.40076     0.43561
swim,transition,0.3303           0     0.50076     0.16894
bike,transition,0.63333           0     0.26667         0.1
bike,transition,0.63333           0     0.26667         0.1
bike,transition,0.63333           0         0.2     0.16667
bike,transition,0.96667           0           0    0.033333
bike,transition,0.96667           0           0    0.033333
bike,transition,0.96667           0           0    0.033333
bike,transition,0.6           0     0.16667     0.23333
bike,transition,0.91383           0    0.035246     0.05092
bike,transition,0.63333           0     0.26667         0.1
bike,transition,0.7           0         0.2         0.1
bike,transition,0.73333           0     0.16667         0.1
bike,transition,0.76667           0     0.13333         0.1
transition,transition,0.23333           0         0.1     0.66667
transition,transition,0.3           0    0.066667     0.63333
transition,transition,0.35128           0           0     0.64872
bike,transition,0.96667           0           0    0.033333
bike,transition,0.83333           0    0.033333     0.13333
transition,transition,0.13333           0         0.1     0.76667
transition,transition,0.066667           0    0.033333         0.9
transition,transition,0.1           0         0.1         0.8
transition,transition,0.066667           0         0.1     0.83333
transition,transition,0.066667           0         0.1     0.83333
transition,transition,0.033333           0     0.23333     0.73333
transition,transition,0           0     0.26667     0.73333
transition,transition,0.033333           0    0.033333     0.93333
transition,transition,0           0     0.16667     0.83333
transition,transition,0.033333           0    0.066667         0.9
transition,transition,0.2           0    0.066667     0.73333
transition,transition,0.15128           0           0     0.84872
transition,transition,0.066667           0    0.066667     0.86667
transition,transition,0.033333           0     0.26667         0.7
transition,transition,0.033333           0         0.3     0.66667
transition,transition,0.3           0    0.033333     0.66667
transition,transition,0.11795           0           0     0.88205
transition,transition,0.11795           0    0.033333     0.84872
transition,transition,0.11795           0    0.066667     0.81538
transition,transition,0.066667           0    0.033333         0.9
transition,transition,0.1           0         0.1         0.8
transition,transition,0           0         0.3         0.7
transition,transition,0.033333           0     0.23333     0.73333
transition,transition,0           0         0.2         0.8
transition,transition,0           0     0.16667     0.83333
transition,transition,0           0     0.23333     0.76667
transition,transition,0.033333           0     0.23333     0.73333
transition,transition,0.033333           0     0.23333     0.73333
transition,transition,0           0         0.2         0.8
transition,transition,0           0     0.16667     0.83333
transition,transition,0           0     0.16667     0.83333
transition,transition,0           0     0.16667     0.83333
transition,transition,0           0    0.066667     0.93333
transition,transition,0           0    0.066667     0.93333
transition,transition,0  0  0  1
transition,transition,0.2           0    0.033333     0.76667
transition,transition,0.2           0           0         0.8
transition,transition,0.13333           0    0.033333     0.83333
transition,transition,0.13333           0    0.066667         0.8
transition,transition,0.13333           0    0.066667         0.8
transition,transition,0.13333           0    0.033333     0.83333
transition,transition,0.15128           0     0.16667     0.68205
transition,transition,0.23333           0     0.13333     0.63333
bike,transition,0.76667           0     0.13333         0.1
bike,transition,0.76667           0     0.13333         0.1
bike,transition,0.76667           0     0.13333         0.1
bike,transition,0.76667           0     0.13333         0.1
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.96667           0           0    0.033333
bike,transition,0.96667           0           0    0.033333
bike,transition,0.6           0      0.1625      0.2375
bike,transition,0.76667           0         0.1     0.13333
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.96667           0    0.033333           0
bike,transition,0.76667           0    0.066667     0.16667
bike,transition,0.93333           0    0.033333    0.033333
bike,transition,0.93333           0    0.066667           0
bike,transition,0.83333           0         0.1    0.066667
transition,transition,0.16667           0     0.13333         0.7
transition,transition,0.1           0         0.1         0.8
transition,transition,0           0     0.13333     0.86667
transition,transition,0    0.033333         0.3     0.66667
transition,transition,0    0.033333     0.33333     0.63333
transition,transition,0    0.033333     0.36667         0.6
transition,transition,0    0.033333         0.3     0.66667
transition,transition,0    0.033333         0.2     0.76667
transition,transition,0    0.033333         0.2     0.76667
transition,transition,0    0.033333         0.3     0.66667
transition,transition,0    0.033333     0.16667         0.8
transition,transition,0           0    0.033333     0.96667
transition,transition,0           0     0.23333     0.76667
bike,transition,0.96667           0           0    0.033333
transition,transition,0.033333           0         0.3     0.66667
transition,transition,0.033333           0     0.33333     0.63333
transition,transition,0.033333           0     0.33333     0.63333
transition,transition,0.033333           0     0.33333     0.63333
transition,transition,0           0     0.33333     0.66667
transition,transition,0.066667           0     0.33333         0.6
transition,transition,0           0     0.23636     0.76364
transition,transition,0.066667           0     0.13333         0.8
transition,transition,0.16667           0     0.13333         0.7
transition,transition,0.084615           0     0.26667     0.64872
transition,transition,0.087142     0.33333      0.2256     0.35392
swim,transition,0.029167           0     0.83139     0.13944
transition,transition,0.18548         0.3      0.1256     0.38892
transition,transition,0.15214         0.3     0.15893     0.38892
transition,transition,0.15214         0.3     0.15893     0.38892
swim,transition,0.0375           0     0.71885     0.24365
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.86667           0    0.033333         0.1
bike,transition,0.86667           0    0.033333         0.1
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.83333           0    0.033333     0.13333
bike,transition,0.96667           0    0.033333           0
bike,transition,0.6           0         0.2         0.2
bike,transition,0.9           0    0.033333    0.066667
bike,transition,0.70495           0     0.20747    0.087586
bike,transition,0.91383           0    0.035246     0.05092
bike,transition,0.4202           0      0.2956      0.2842
swim,transition,0.066667           0     0.76373     0.16961
swim,transition,0.066667           0     0.73039     0.20294
transition,transition,0.066667           0     0.33333         0.6
transition,transition,0.066667           0         0.3     0.63333
swim,transition,0.033333           0     0.63333     0.33333
run,transition,0     0.63333     0.23333     0.13333
swim,transition,0         0.1     0.73333     0.16667
transition,transition,0.0019608           0     0.23725     0.76078
transition,transition,0.0019608           0    0.042588     0.95545
transition,transition,0.0067227           0     0.10449     0.88878
run,transition,0     0.63333         0.2     0.16667
run,transition,0         0.9    0.066667    0.033333
run,transition,0         0.9    0.066667    0.033333
run,transition,0         0.9    0.066667    0.033333
run,transition,0         0.9    0.066667    0.033333
run,transition,0         0.9    0.066667    0.033333
run,transition,0         0.9    0.066667    0.033333
run,swim,0         0.9    0.066667    0.033333
run,swim,0     0.83333     0.13333    0.033333
run,swim,0     0.93333    0.066667           0
run,swim,0     0.76667         0.2    0.033333
swim,swim,0     0.13333     0.83333    0.033333
swim,swim,0     0.16667     0.76667    0.066667
swim,swim,0    0.033333     0.93333    0.033333
swim,swim,0           0     0.96667    0.033333
swim,swim,0           0     0.96667    0.033333
swim,swim,0  0  1  0
swim,swim,0           0     0.96667    0.033333
swim,swim,0           0     0.86667     0.13333
